ID, company_id, sub_cat_id, cat_id, catName, style_id, StyleName, prod_id, kind, color, Description, weight, size, ageName, Qty, Qty_sold, price_MGL, unitprice_Cnd, TransportCostUnit, price_cost, sellsPrice, barCode, withHoldtax, barCodePrint, ognoo, print_bar, workField, ognoo_sold
185,102,,"0101","Cardigan","102-1U-010106","Cardigan with hoodie","112-1121-017-1402-4","cashmere","blue-nomin","Cardigan with hood",0,"L",,1,,,193.65,,,426.00,"102-1U-010106-08L","unisex","hos omd",,"102010106",,"102-1U-010106-08L","121U01010608L",
186,102,,"0301","Coat","102-1W-030104","Coat with zip","113-0119-032-75-5","cashmere","black","Coat",0,"XL",,1,,,502.27,,,1099.99,"102-1W-030104-01XL","female",,,"102030104",,"102-1W-030104-01XL","121W0301041XL",
187,102,,"0301","Coat","102-1W-030101","Coat-reglan shoulder cable","113-0120-005-1776-0","cashmere","gray","Coat",0,"M",,1,,,381.71,,,840.00,"102-1W-030101-03M","female",,,"102030101",,"102-1W-030101-03M","121W03010103M",
188,102,,"0301","Coat","102-1W-030102","Coat pattern with belt","113-0121-001-1402/01-3","cashmere","different Colors","Coat",0,"M",,1,,,284.07,,,625.00,"102-1W-030102-11M","female",,,"102030102",,"102-1W-030102-11M","121W03010211M",
189,102,,"0304","Jacket","102-1W-030402","Jacket-melange sarsgar uzuurtei","114-0121-039-81/3100-2","cashmere","blue-nomin","Jacket",0,"S",,1,,,502.27,,,1105.00,"102-1W-030402-08S","female","with pocket",,"102030402",,"102-1W-030402-08S","121W03040208S",
190,102,,"0304","Jacket","102-3U-030401","Jacket-melange-2 color sided hem/zah/","114-1322-043-7000/9001/3400-3","yak","brown","Jacket",0,"M",,1,,,305.36,,,672.00,"102-3U-030401-05M","unisex",,,"102030401",,"102-3U-030401-05M","123U03040105M",
191,102,,"0201","pants","102-1U-020111","pants-sweat","115-0119-009-81-4","cashmere","black","Pants",0,"L",,1,,,156.68,,,344.99,"102-1U-020111-01L","unisex",,,"102020111",,"102-1U-020111-01L","121U02011101L",
192,102,,"0201","pants","102-1U-020111","pants-sweat","115-0119-014-81-3","cashmere","black","Pants",0,"M",,1,,,140.61,,,308.99,"102-1U-020111-01M","unisex",,,"102020111",,"102-1U-020111-01M","121U02011101M",
193,102,,"0201","pants","103-2W-020104","tripezoid","115-0119-046-522-4","wool","blue","Pants",0,"L",,1,,,141.01,,,309.99,"103-2W-020104-04L","female",,,"102020104",,"103-2W-020104-04L","122W02010404L",
194,102,,"0201","pants","103-2W-020105","straight","115-0119-046-74-4","wool","gray","Pants",0,"L",,1,,,141.01,,,309.99,"103-2W-020105-03L","female",,,"102020105",,"103-2W-020105-03L","122W02010503L",
195,102,,"0201","pants","102-1W-020115","pants-straight","115-0119-046-79-4","cashmere","blue-dark","Pants",0,"L",,1,,,141.01,,,309.99,"102-1W-020115-16L","female",,,"102020115",,"102-1W-020115-16L","121W02011516L",
196,102,,"0201","pants","102-1U-020110","pants-cable in knee","115-0121-002-74-3","cashmere","gray","Pants",0,"M",,1,1,,128.55,,,282.99,"102-1U-020110-03M","unisex","sold",,"102020110",,"102-1U-020110-03M","121U02011003M",2023-10-12 0:00:00
197,102,,"0201","pants","102-1W-020107","pants-pattern in Side","115-0121-003-02/1096/6900-4","cashmere","bej","Pants",0,"L",,1,,,112.48,,,247.00,"102-1W-020107-02L","female",,,"102020107",,"102-1W-020107-02L","121W02010702L",
198,102,,"0203","shorts","102-1W-020301","shorts-woman","115-0121-163-2250-3","cashmere","blue","Pants",0,"M",,1,,,76.31,,,167.99,"102-1W-020301-04M","female",,,"102020301",,"102-1W-020301-04M","121W02030104M",
199,102,,"0201","pants","102-1W-020108","pants- pattern belt/hos","115-0122-004-81/3100-3","cashmere","black","Pants",0,"M",,1,,,180.79,,,398.00,"102-1W-020108-01M","female",,,"102020108",,"102-1W-020108-01M","121W02010801M",
200,102,,"0201","pants","102-1W-020114","pants-legging with morlon","115-0219-015-1511-4","cashmere","black","Pants",0,"L",,1,,,156.68,,,344.99,"102-1W-020114-01L","female",,,"102020114",,"102-1W-020114-01L","121W02011401L",
201,102,,"0201","pants","102-3W-020112","pants-tripizoid","115-0319-002-7000-2","yak","brown","Pants",0,"S",,1,,,116.49,,,255.99,"102-3W-020112-05S","female",,,"102020112",,"102-3W-020112-05S","123W02011205S",
202,102,,"0201","pants","102-3W-020116","pants-legging side cable","115-0319-003-9000-4","yak","brown","Pants",0,"L",,1,,,76.31,,,167.99,"102-3W-020116-05L","female",,,"102020116",,"102-3W-020116-05L","123W02011605L",
203,102,,"0201","pants","102-1U-020109","pants-track","115-1119-045-6850/4800/100-4","cashmere","brown","Pants",0,"L",,1,,,160.70,,,354.00,"102-1U-020109-05L","unisex","hos",,"102020109",,"102-1U-020109-05L","121U02010905L",
204,102,,"0201","pants","102-1U-020110","pants-cable in knee","115-1120-091-1300-3","cashmere","gray","Pants",0,"M",,1,1,,153.46,,,338.00,"102-1U-020110-03M","unisex","sold",,"102020110",,"102-1U-020110-03M","121U02011003M",2023-9-16 0:00:00
205,102,,"0201","pants","102-1U-020111","pants-sweat","115-1121-045-1402-4","cashmere","blue-nomin","Pants",0,"L",,1,,,125.74,,,277.00,"102-1U-020111-08L","unisex",,,"102020111",,"102-1U-020111-08L","121U02011108L",
206,102,,"0202","skirts","102-1W-020202","skirts-straight","116-0119-002-148-5","cashmere","gray","Skirt",0,"XL",,1,1,,116.49,,,256.00,"102-1W-020202-03XL","female","sold",,"102020202",,"102-1W-020202-03XL","121W0202023XL",2023-8-12 0:00:00
207,102,,"0202","skirts","102-1W-020202","skirts-straight","116-0119-002-79-3","cashmere","blue-dark","Skirt",0,"M",,1,,,116.50,,,256.00,"102-1W-020202-16M","female",,,"102020202",,"102-1W-020202-16M","121W02020216M",
208,102,,"0202","skirts","102-1W-020205","skirts -in front split","116-0119-015-889-5","cashmere","Crepe","Skirt",0,"XL",,1,1,,116.50,,,200.00,"102-1W-020205-22XL","female","sold",,"102020205",,"102-1W-020205-22XL","121W0202052XL",2023-6-16 0:00:00
209,102,,"0202","skirts","102-1W-020201","skirts-added square side","116-0121-014-5025-3","cashmere","pink","Skirt",0,"M",,1,,,216.55,,,476.00,"102-1W-020201-15M","female",,,"102020201",,"102-1W-020201-15M","121W02020115M",
210,102,,"0202","skirts","102-1W-020203","skirts-front desing","116-0122-002-81/755-3","cashmere","different Colors","Skirt",0,"M",,1,,,220.97,,,486.00,"102-1W-020203-11M","female",,,"102020203",,"102-1W-020203-11M","121W02020311M",
211,102,,"0306","Poncho","102-1W-030601","Poncho-hormoi round with buttons","117-0119-002-02-0","cashmere","bej","Poncho",0,"F",,1,1,,237.05,,,459.99,"102-1W-030601-02F","female","sold",,"102030601",2022-11-17 0:00:00,"102-1W-030601-02F","121W03060102F",2023-9-20 0:00:00
212,102,,"0306","Poncho","102-1W-030601","Poncho-hormoi round with buttons","117-0119-002-254-0","Cashmere","maroon","Poncho",0,"F",,1,1,,237.05,,,489.99,"102-1W-030601-17F","female","sold Mario -mom",,"102030601",2022-11-17 0:00:00,"102-1W-030601-17F","121W03060117F",2022-12-30 0:00:00
213,102,,"0306","Poncho","102-1W-030606","Poncho-square with tassel","117-0119-003-02-0","Cashmere","bej","Poncho",0,"F",,4,2,,132.97,,,299.99,"102-1W-030606-02F","female","3 + 1 sold Mario; 1sold- X/7",,"102030606",2022-11-17 0:00:00,"102-1W-030606-02F","121W03060602F",2022-12-30 0:00:00
214,102,,"0306","Poncho","102-1W-030606","Poncho-square with tassel","117-0119-003-522/148/79-0","Cashmere","gray","Poncho",0,"F",,1,1,,132.97,,,299.99,"102-1W-030606-03F","female","sold",,"102030606",2022-11-17 0:00:00,"102-1W-030606-03F","121W03060603F",2023-9-16 0:00:00
